rv_city,rv_price
phoenix,$2000
phoenix,$31500
phoenix,$32500
phoenix,$42900
denver,$32998
denver,$19998
denver,$32898
denver,$23998
denver,$35998
denver,$33998
denver,$38998
denver,$25998
denver,$39998
denver,$38998
denver,$59998
denver,$22998
denver,$22998
denver,$29998
dallas,$19995
dallas,$15995
dallas,$19995
dallas,$15995
dallas,$46995
dallas,$15995
dallas,$46995
dallas,$19995
dallas,$19995
dallas,$19995
dallas,$15995
dallas,$15995
houston,$12995
memphis,$150
SF bay area,$100
SF bay area,$4800
SF bay area,$39500
SF bay area,$50
SF bay area,$179
SF bay area,$3500
SF bay area,$11500
SF bay area,$13500
SF bay area,$10999
SF bay area,$1250
SF bay area,$51999
SF bay area,$24999
SF bay area,$61999
SF bay area,$2000
SF bay area,$160
SF bay area,$1
SF bay area,$1
SF bay area,$1
SF bay area,$1
san diego,$60
san diego,$75
san diego,$75
san diego,$75
san diego,$3000
san diego,$600
san diego,$100
san diego,$77950
san diego,$9500
san diego,$10000
san diego,$44000
san diego,$5000
san diego,$25
san diego,$75
san diego,$399
boston,$11596
new york,$2500
los angeles,$60
los angeles,$60
los angeles,$8300
los angeles,$15000
los angeles,$550
los angeles,$2200
los angeles,$80
los angeles,$66900
los angeles,$1650000
los angeles,$7000
los angeles,$110
los angeles,$800
austin,$475
austin,$695
austin,$2200
austin,$29000
austin,$40
austin,$4550
austin,$450
austin,$10
austin,$350
austin,$500
"columbus, OH",$46021
chicago,$199
chicago,$997
chicago,$3095
chicago,$30
chicago,$175
chicago,$142
chicago,$145
chicago,$28
chicago,$45
chicago,$9999999
phoenix,$1
phoenix,$42900
phoenix,$320
phoenix,$550
phoenix,$55900
phoenix,$200
phoenix,$13999
phoenix,$200
phoenix,$5000
phoenix,$31500
phoenix,$5500
phoenix,$55900
phoenix,$42900
phoenix,$41000
denver,$48998
denver,$28998
denver,$38998
denver,$53998
denver,$63998
denver,$48998
denver,$48990
denver,$45500
denver,$24000
denver,$44000
dallas,$19995
dallas,$19995
dallas,$19000
dallas,$500
dallas,$46995
dallas,$3000
houston,$29711
houston,$19995
houston,$21600
houston,$24600
houston,$6600
houston,$35
houston,$22800
houston,$22800
houston,$17499
houston,$17499
houston,$3995
houston,$6600
houston,$47665
houston,$11995
houston,$4000
houston,$3000
houston,$36595
houston,$28999
houston,$22544
memphis,$8000
memphis,$2501
memphis,$150
memphis,$5110
memphis,$3630
memphis,$2505
memphis,$4550
memphis,$59
memphis,$5500
memphis,$3500
memphis,$12500
memphis,$250
memphis,$250
memphis,$12000
memphis,$14000
memphis,$19900
SF bay area,$1
SF bay area,$20000
SF bay area,$80
SF bay area,$2000
SF bay area,$169
SF bay area,$2000
SF bay area,$38900
SF bay area,$250
SF bay area,$90
SF bay area,$89990
philadelphia,$24500
san diego,$399
san diego,$15
san diego,$1200
san diego,$1200
san diego,$600
san diego,$37500
san diego,$100
san diego,$395
san diego,$100
san diego,$60
san diego,$23500
"jacksonville, FL",$85
boston,$18995
boston,$10900
boston,$22997
boston,$19995
boston,$2000
boston,$600
boston,$100
boston,$497
boston,$45
boston,$100
san antonio,$10000
new york,$125
new york,$27500
austin,$23102
austin,$27877
austin,$24500
austin,$69
austin,$89990
austin,$84990
austin,$10000
austin,$79990
austin,$14700
austin,$300
austin,$29500
austin,$8000
austin,$8
austin,$4995
austin,$2500
austin,$5000
austin,$350
austin,$12
austin,$300
austin,$300
phoenix,$30400
phoenix,$75
phoenix,$19500
phoenix,$8000
phoenix,$10000
phoenix,$339
phoenix,$3000
phoenix,$50
phoenix,$359
phoenix,$80
phoenix,$69
phoenix,$65
phoenix,$280
denver,$66000
denver,$25000
denver,$66990
denver,$52995
denver,$66990
denver,$66990
denver,$52990
denver,$69995
denver,$45000
nashville,$4000
houston,$47665
houston,$48651
houston,$19870
houston,$31895
houston,$44995
houston,$18928
houston,$1
houston,$1000
houston,$1000
houston,$6600
houston,$23011
houston,$29995
baltimore,$2000
indianapolis,$6000
seattle,$900
memphis,$700
memphis,$16750
memphis,$45
memphis,$85
memphis,$4500
memphis,$70
memphis,$14000
memphis,$47900
memphis,$3500
memphis,$1550
memphis,$6000
memphis,$21000
memphis,$60
memphis,$25
memphis,$50000
memphis,$59
memphis,$250
memphis,$79000
memphis,$25500
memphis,$1395
SF bay area,$39500
SF bay area,$39500
SF bay area,$17985
SF bay area,$1
SF bay area,$8000
SF bay area,$199
SF bay area,$14000
SF bay area,$89990
SF bay area,$79990
SF bay area,$84995
SF bay area,$230
SF bay area,$5000
SF bay area,$400
SF bay area,$400
SF bay area,$130
SF bay area,$120
philadelphia,$5995
philadelphia,$31300
philadelphia,$4500
philadelphia,$7900
philadelphia,$23995
philadelphia,$8800
philadelphia,$1
philadelphia,$6000
philadelphia,$950
philadelphia,$27999
philadelphia,$19999
philadelphia,$5499
san diego,$50
san diego,$10
san diego,$50
san diego,$199
san diego,$50
"jacksonville, FL",$34000
"jacksonville, FL",$45000
"jacksonville, FL",$39000
"jacksonville, FL",$3274
"jacksonville, FL",$6999
"jacksonville, FL",$1000
"jacksonville, FL",$300
"jacksonville, FL",$300
"jacksonville, FL",$3724
"jacksonville, FL",$3450
"jacksonville, FL",$299
"jacksonville, FL",$250
"jacksonville, FL",$250
"jacksonville, FL",$299
"jacksonville, FL",$449
"jacksonville, FL",$449
"jacksonville, FL",$2500
"jacksonville, FL",$1
boston,$15
boston,$400
boston,$150
boston,$90
boston,$40
boston,$650
boston,$250
boston,$60
boston,$150
boston,$150
boston,$100
boston,$1
boston,$425
boston,$7500
boston,$55
boston,$75
boston,$19099
boston,$799
boston,$550
boston,$64900
san antonio,$24500
san antonio,$200
san antonio,$50
san antonio,$40
san antonio,$40000
san antonio,$425
san antonio,$5000
san antonio,$5000
san antonio,$9250
san antonio,$1800
san antonio,$5000
san antonio,$5000
san antonio,$5000
san antonio,$25611
austin,$300
austin,$300
austin,$23102
austin,$1
austin,$1400
austin,$3500
denver,$54995
denver,$28000
denver,$23995
denver,$19999
denver,$29800
denver,$50990
denver,$63500
denver,$19999
denver,$27000
denver,$4500
denver,$58990
denver,$55000
denver,$25000
denver,$35706
denver,$26634
denver,$20113
nashville,$14900
nashville,$3594
nashville,$1
nashville,$2503
nashville,$150
nashville,$24995
nashville,$1
nashville,$2715
nashville,$5885
nashville,$29
nashville,$225
nashville,$27498
nashville,$100
nashville,$300
nashville,$11099
nashville,$96499
nashville,$550
nashville,$2240
nashville,$3770
nashville,$5885
houston,$6600
houston,$59900
houston,$3595
houston,$6400
houston,$7500
houston,$7800
houston,$5900
houston,$29480
houston,$10000
houston,$9985
houston,$9985
houston,$500
houston,$6200
baltimore,$75
baltimore,$599
baltimore,$86500
baltimore,$2506
baltimore,$90
baltimore,$60
baltimore,$8900
baltimore,$13000
baltimore,$400
baltimore,$10000
baltimore,$40
baltimore,$2640
baltimore,$80
baltimore,$12
baltimore,$90
baltimore,$10
baltimore,$27900
baltimore,$195
baltimore,$200
indianapolis,$7500
indianapolis,$6900
indianapolis,$9999
indianapolis,$20
indianapolis,$8000
indianapolis,$13765
indianapolis,$18000
indianapolis,$13850
indianapolis,$100
indianapolis,$13850
indianapolis,$9800
indianapolis,$150
indianapolis,$14875
indianapolis,$34500
indianapolis,$12500
seattle,$26995
seattle,$119999
seattle,$36995
seattle,$67998
seattle,$26999
seattle,$26999
seattle,$26999
seattle,$24999
seattle,$24999
seattle,$42210
seattle,$30
seattle,$16000
seattle,$9750
seattle,$3950
seattle,$24899
seattle,$24999
seattle,$12999
memphis,$68500
memphis,$17000
memphis,$23048
memphis,$6800
memphis,$18000
memphis,$1196
memphis,$5000
memphis,$3450
memphis,$1750
memphis,$3455
memphis,$9995
memphis,$3290
memphis,$2450
memphis,$3450
memphis,$49999
memphis,$59995
memphis,$3450
memphis,$1285
memphis,$3450
memphis,$5699
SF bay area,$95
SF bay area,$90
SF bay area,$230
SF bay area,$135
el paso,$35
philadelphia,$7999
philadelphia,$16999
philadelphia,$7999
philadelphia,$5499
philadelphia,$1999
philadelphia,$999
"jacksonville, FL",$195
"jacksonville, FL",$60
"jacksonville, FL",$81999
"jacksonville, FL",$15
"jacksonville, FL",$20
"jacksonville, FL",$1
"jacksonville, FL",$10
"jacksonville, FL",$475
"jacksonville, FL",$100
"jacksonville, FL",$1824
"jacksonville, FL",$149
"jacksonville, FL",$350
"jacksonville, FL",$395
"jacksonville, FL",$1
"jacksonville, FL",$449
"jacksonville, FL",$29950
"jacksonville, FL",$5000
"jacksonville, FL",$59
"jacksonville, FL",$50
boston,$16000
boston,$497
boston,$25
boston,$150
boston,$600
boston,$7500
boston,$82
boston,$320
boston,$19995
boston,$30
boston,$15900
boston,$250
boston,$20
boston,$90
boston,$12
boston,$12995
san antonio,$17999
san antonio,$250
san antonio,$1
san antonio,$31895
san antonio,$250
san antonio,$600
san antonio,$28740
san antonio,$27655
san antonio,$87348
san antonio,$17897
san antonio,$26735
san antonio,$3250000
san antonio,$24983
san antonio,$3500
san antonio,$89824
san antonio,$25643
denver,$79995
denver,$89995
denver,$84995
denver,$89995
denver,$17500
denver,$100000
denver,$5
denver,$40
denver,$300
denver,$150
denver,$150
denver,$600
denver,$250
denver,$500
denver,$500
denver,$500
denver,$13500
denver,$26000
denver,$400
nashville,$25199
nashville,$5900
nashville,$155
nashville,$2800
nashville,$2800
nashville,$175
nashville,$1500
nashville,$4550
nashville,$2000
nashville,$120
nashville,$90
nashville,$50
nashville,$22000
nashville,$1
nashville,$2000
nashville,$1500
nashville,$100
nashville,$500
nashville,$100
houston,$14995
houston,$1
houston,$6600
houston,$2006
houston,$100
houston,$50
houston,$50
houston,$6600
houston,$38281
houston,$20365
houston,$26500
houston,$23995
houston,$23900
houston,$23300
houston,$23300
detroit metro,$20
baltimore,$2585
baltimore,$950
baltimore,$2575
baltimore,$9500
baltimore,$45
baltimore,$599
baltimore,$16500
baltimore,$25
baltimore,$100
baltimore,$49000
baltimore,$200
baltimore,$14500
baltimore,$1
baltimore,$65000
baltimore,$4000
baltimore,$2000
indianapolis,$250
indianapolis,$14875
indianapolis,$10500
indianapolis,$19900
indianapolis,$550
indianapolis,$20
indianapolis,$30
indianapolis,$18750
indianapolis,$12850
indianapolis,$20875
indianapolis,$14500
indianapolis,$9100
indianapolis,$4195
indianapolis,$1507
indianapolis,$6000
indianapolis,$2012
seattle,$12999
seattle,$99995
seattle,$21999
seattle,$43601
seattle,$29995
seattle,$29995
seattle,$25985
seattle,$43995
seattle,$44995
seattle,$119999
memphis,$5699
memphis,$5500
memphis,$4199
memphis,$3575
memphis,$3450
memphis,$2000
memphis,$4195
memphis,$5395
memphis,$275
el paso,$35
el paso,$45
el paso,$3000
el paso,$4900
el paso,$3300
el paso,$16999
el paso,$5500
el paso,$85
el paso,$4000
el paso,$3900
el paso,$12500
el paso,$20000
el paso,$13000
el paso,$12495
el paso,$12495
el paso,$12495
el paso,$1
el paso,$15980
el paso,$12500
el paso,$6500
philadelphia,$3999
philadelphia,$6499
philadelphia,$9999
philadelphia,$2500
philadelphia,$17999
philadelphia,$4999
philadelphia,$17499
philadelphia,$16999
philadelphia,$4999
philadelphia,$5499
philadelphia,$1
philadelphia,$1
"jacksonville, FL",$29500
"jacksonville, FL",$525
"jacksonville, FL",$10
"jacksonville, FL",$21500
"jacksonville, FL",$14995
"jacksonville, FL",$20
"jacksonville, FL",$20
"jacksonville, FL",$299
"jacksonville, FL",$20000
"jacksonville, FL",$6000
"jacksonville, FL",$159
"jacksonville, FL",$3304
"jacksonville, FL",$500
"jacksonville, FL",$1834
"jacksonville, FL",$5000
boston,$40
boston,$40
boston,$4500
boston,$200
boston,$90
boston,$40
boston,$40
boston,$40
boston,$15
boston,$55
boston,$8000
boston,$275
boston,$5900
boston,$375
boston,$375
boston,$40
san antonio,$25987
san antonio,$36653
san antonio,$87348
san antonio,$1200
san antonio,$1200
san antonio,$43900
san antonio,$17988
san antonio,$1
san antonio,$6000
san antonio,$35
san antonio,$2500
san antonio,$15000
san antonio,$2800
san antonio,$13000
san antonio,$16900
denver,$32999
denver,$39977
denver,$17995
denver,$24999
denver,$32995
denver,$19995
denver,$650
denver,$14999
denver,$200
denver,$40
denver,$40
denver,$18995
denver,$14900
denver,$59999
denver,$3495
denver,$17572
nashville,$9500
nashville,$1500
nashville,$200
nashville,$1
nashville,$5700
nashville,$2740
nashville,$34000
nashville,$450
nashville,$23000
nashville,$3710
nashville,$99
nashville,$37000
nashville,$225
nashville,$56459
nashville,$29999
nashville,$64989
nashville,$28999
nashville,$153986
houston,$24800
houston,$21600
houston,$23763
houston,$26600
houston,$27400
houston,$23900
houston,$5000
houston,$5800
houston,$5500
houston,$28334
houston,$19596
houston,$6600
houston,$3715
houston,$4000
houston,$4000
detroit metro,$8999
detroit metro,$2450
detroit metro,$24990
detroit metro,$1350
detroit metro,$44999
detroit metro,$35
detroit metro,$80
detroit metro,$900
detroit metro,$250
detroit metro,$25
detroit metro,$28094
detroit metro,$30914
detroit metro,$25172
detroit metro,$27744
baltimore,$8000
baltimore,$55
baltimore,$5
baltimore,$350
baltimore,$225
baltimore,$600
baltimore,$3500
baltimore,$5500
baltimore,$20
baltimore,$400
baltimore,$400
baltimore,$600
baltimore,$19950
baltimore,$19950
baltimore,$5495
baltimore,$12995
baltimore,$27950
indianapolis,$495
indianapolis,$4100
indianapolis,$225
indianapolis,$625
indianapolis,$16990
indianapolis,$3290
indianapolis,$5
indianapolis,$4200
indianapolis,$1500
indianapolis,$26639
indianapolis,$34679
indianapolis,$18795
indianapolis,$18599
indianapolis,$42999
indianapolis,$18599
dallas,$1
"washington, DC",$16900
"columbus, OH",$40232
el paso,$35000
el paso,$64999
el paso,$175
el paso,$40
el paso,$550
el paso,$10500
el paso,$2540
el paso,$1
el paso,$36500
el paso,$9300
el paso,$49999
el paso,$8995
el paso,$17500
el paso,$59997
el paso,$17999
el paso,$23997
el paso,$49997
el paso,$1
philadelphia,$20
philadelphia,$17499
philadelphia,$56999
philadelphia,$7999
philadelphia,$16999
philadelphia,$6999
philadelphia,$17999
philadelphia,$39500
philadelphia,$4950
philadelphia,$23012
philadelphia,$23000
philadelphia,$2009
philadelphia,$14750
philadelphia,$11900
philadelphia,$4589
"jacksonville, FL",$199
"jacksonville, FL",$6500
"jacksonville, FL",$25
"jacksonville, FL",$33500
"jacksonville, FL",$93200
"jacksonville, FL",$49900
"jacksonville, FL",$45889
"jacksonville, FL",$11995
"jacksonville, FL",$300
"jacksonville, FL",$195
"jacksonville, FL",$99999
"jacksonville, FL",$3624
"jacksonville, FL",$100
"jacksonville, FL",$51800
"jacksonville, FL",$29450
"jacksonville, FL",$200
boston,$40
boston,$62000
boston,$100
boston,$30000
boston,$300
boston,$500
boston,$2500
boston,$4000
boston,$4395
boston,$6000
boston,$3675
boston,$2250
boston,$145
boston,$165000
boston,$3500
boston,$5
boston,$5
san antonio,$24000
san antonio,$1300
san antonio,$6000
san antonio,$2530
san antonio,$500
san antonio,$500
san antonio,$40
san antonio,$695
san antonio,$900
denver,$82500
denver,$1
denver,$9999
denver,$3795
denver,$450
denver,$17995
denver,$14999
denver,$24999
denver,$14999
denver,$19995
nashville,$49999
nashville,$26498
nashville,$18995
nashville,$25
nashville,$15500
nashville,$50
houston,$4000
houston,$14495
houston,$11000
houston,$11000
houston,$5900
houston,$4200
houston,$24997
houston,$499998
houston,$14500
houston,$5500
detroit metro,$13986
detroit metro,$52576
detroit metro,$12167
detroit metro,$10999
detroit metro,$1000
detroit metro,$7200
detroit metro,$7200
detroit metro,$9500
detroit metro,$69995
detroit metro,$3500
detroit metro,$6500
detroit metro,$2750
detroit metro,$1
detroit metro,$7300
detroit metro,$32879
detroit metro,$35364
detroit metro,$17495
baltimore,$8995
baltimore,$12500
baltimore,$375
baltimore,$6500
baltimore,$23054
baltimore,$375
baltimore,$859
baltimore,$3050
baltimore,$3343
baltimore,$100
baltimore,$50
baltimore,$5000
baltimore,$64499
baltimore,$20000
baltimore,$2095
baltimore,$76600
indianapolis,$18999
indianapolis,$6700
indianapolis,$35000
indianapolis,$18750
indianapolis,$13500
indianapolis,$2990
indianapolis,$550
indianapolis,$15000
indianapolis,$550
indianapolis,$34900
indianapolis,$4500
indianapolis,$17500
oklahoma city,$68991
los angeles,$450
dallas,$1
dallas,$1
dallas,$1200
dallas,$1200
dallas,$7850
dallas,$2389
dallas,$180
dallas,$51477
dallas,$1
dallas,$1
dallas,$56477
dallas,$180
dallas,$180
dallas,$375
dallas,$375
"washington, DC",$19900
"washington, DC",$19900
